BIN,BIN_LEN,INS_CODE,CARD_LEN,ACCT_TYPE,INS_NAME,CARD_NAME,CARD_BRAND
623102,6,0804814659,16,1,威海市商业银行,通达借记IC卡,CUP
622342,6,0804836560,19,1,攀枝花市商业银行,攀枝花卡(银联卡),CUP
622367,6,0804856590,19,1,绵阳市商业银行,科技城卡(银联卡),CUP
622395,6,0804871620,19,1,大同银行,云冈卡(银联卡),CUP
622441,6,0804885050,16,1,三门峡银行,天鹅卡(银联卡),CUP
622448,6,0804895910,16,1,广东南粤银行,南珠卡(银联卡),CUP
622982,6,0804901380,19,1,张家口市商业银行股份有限公司,如意借记卡,CUP
621413,6,0804901381,19,1,张家口市商业银行,好运IC借记卡,CUP
622856,6,0804916170,17,1,桂林市商业银行,漓江卡(银联卡),CUP
621037,6,0804922600,19,1,龙江银行,福农借记卡,CUP
621097,6,0804922600,19,1,龙江银行,联名借记卡,CUP
621588,6,0804922600,19,1,龙江银行,福农借记卡,CUP
62321601,8,0804922600,19,1,龙江银行,中国旅游卡,CUP
622860,6,0804922690,16,1,龙江银行股份有限公司,玉兔卡(银联卡),CUP
622870,6,0804933120,16,1,江苏长江商业银行,长江卡,CUP
622866,6,0804943030,16,1,徐州市商业银行,彭城借记卡(银联卡),CUP
622292,6,0804956140,18,1,柳州银行股份有限公司,龙城卡,CUP
622880,6,0804956140,16,1,柳州银行股份有限公司,龙城卡VIP卡,CUP
622881,6,0804956140,16,1,柳州银行股份有限公司,龙城致富卡,CUP
622291,6,0804956140,18,1,柳州银行股份有限公司,龙城卡,CUP
621412,6,0804956140,18,1,柳州银行股份有限公司,龙城IC卡,CUP
622897,6,0804966730,19,1,南充市商业银行,熊猫团团卡,CUP
628279,6,0804974634,16,2,莱商银行,银联标准卡,CUP
622864,6,0804974634,16,1,莱芜银行,金凤卡,CUP
621403,6,0804974790,19,1,莱商银行,借记IC卡,CUP
622561,6,0804986580,19,1,德阳银行,锦程卡定活一卡通,CUP
622562,6,0804986580,19,1,德阳银行,锦程卡定活一卡通金卡,CUP
622563,6,0804986580,19,1,德阳银行,锦程卡定活一卡通,CUP
622167,6,0804991240,19,1,唐山市商业银行,唐山市城通卡,CUP
622508,6,0805007020,16,1,六盘水商行,凉都卡,CUP
622777,6,0805027360,16,1,曲靖市商业银行,珠江源卡,CUP
621497,6,0805027361,16,1,曲靖市商业银行,珠江源卡,CUP
622532,6,0805031680,19,1,晋城银行股份有限公司,珠联璧合卡,CUP
622888,6,0805056020,16,2,东莞商行,恒通贷记卡,CUP
628398,6,0805056020,16,2,东莞商行,公务卡,CUP
622868,6,0805063330,16,2,温州银行,金鹿信用卡,CUP
622899,6,0805063330,16,2,温州银行,金鹿信用卡,CUP
628255,6,0805063330,16,2,温州银行,金鹿公务卡,CUP
622566,6,0805075210,16,2,汉口银行,汉口银行贷记卡,CUP
622567,6,0805075210,16,2,汉口银行,汉口银行贷记卡,CUP
622625,6,0805075210,16,2,汉口银行,九通香港旅游贷记普卡,CUP
622626,6,0805075210,16,2,汉口银行,九通香港旅游贷记金卡,CUP
625946,6,0805075210,16,2,汉口银行,贷记卡,CUP
628200,6,0805075210,16,2,汉口银行,九通公务卡,CUP
621076,6,0805083000,19,1,江苏银行,聚宝借记卡,CUP
504923,6,0805083000,16,1,江苏银行,月季卡,CUP
622173,6,0805083000,19,1,江苏银行,紫金卡,CUP
622422,6,0805083000,16,1,江苏银行,绿扬卡(银联卡),CUP
622447,6,0805083000,16,1,江苏银行,月季卡(银联卡),CUP
622131,6,0805083000,19,1,江苏银行,九州借记卡(银联卡),CUP
940076,6,0805083000,16,1,江苏银行,月季卡(银联卡),CUP
621579,6,0805083000,19,1,江苏银行,聚宝惠民福农卡,CUP
622876,6,0805083000,19,1,江苏银行,江苏银行聚宝IC借记卡,CUP
531659,6,0805105840,16,2,平安银行股份有限公司,白金信用卡,CUP
622157,6,0805105840,16,2,平安银行股份有限公司,白金信用卡,CUP
528020,6,0805105840,16,2,平安银行股份有限公司,平安银行信用卡,CUP
622155,6,0805105840,16,2,平安银行股份有限公司,平安银行信用卡,CUP
622156,6,0805105840,16,2,平安银行股份有限公司,平安银行信用卡,CUP
526855,6,0805105840,16,2,平安银行股份有限公司,平安银行信用卡,CUP
356869,6,0805105840,16,2,平安银行股份有限公司,信用卡,CUP
356868,6,0805105840,16,2,平安银行股份有限公司,信用卡,CUP
625360,6,0805105840,16,2,平安银行股份有限公司,平安中国旅游信用卡,CUP
625361,6,0805105840,16,2,平安银行股份有限公司,平安中国旅游白金信用卡,CUP
628296,6,0805105840,16,2,平安银行股份有限公司,公务卡,CUP
622962,6,0805121660,17,1,长治市商业银行,长治商行银联晋龙卡,CUP
622936,6,0805131410,19,1,承德市商业银行,热河卡,CUP
622937,6,0805154680,19,1,德州银行,长河借记卡,CUP
621460,6,0805167030,19,1,遵义市商业银行,社保卡,CUP
622939,6,0805167030,17,1,遵义市商业银行,尊卡,CUP
622960,6,0805171270,18,1,邯郸市商业银行,邯银卡,CUP
621591,6,0805197110,16,1,安顺市商业银行,黄果树福农卡,CUP
622961,6,0805197117,16,1,安顺市商业银行,黄果树借记卡,CUP
628210,6,0805213000,16,2,江苏银行,紫金信用卡(公务卡),CUP
622283,6,0805213000,16,2,江苏银行,紫金信用卡,CUP
625902,6,0805213000,16,2,江苏银行,天翼联名信用卡,CUP
621010,6,0805238333,16,1,平凉市商业银行,广成卡,CUP
622980,6,0805247410,19,1,玉溪市商业银行,红塔卡,CUP
621726,6,0805253450,19,1,浙江民泰商业银行,金融IC卡,CUP
621088,6,0805253450,19,1,浙江民泰商业银行,民泰借记卡,CUP
620517,6,0805253450,19,4,浙江民泰商业银行,金融IC卡C卡,CUP
622740,6,0805253454,16,2,浙江民泰商业银行,银联标准普卡金卡,CUP
625036,6,0805253454,16,3,浙江民泰商业银行,商惠通,CUP
621014,6,0805264330,16,1,上饶市商业银行,三清山卡,CUP
621004,6,0805274550,18,1,东营银行,胜利卡,CUP
622972,6,0805284630,19,1,泰安市商业银行,岱宗卡,CUP
623196,6,0805284630,19,1,泰安市商业银行,市民一卡通,CUP
621028,6,0805303380,16,1,浙江稠州商业银行,义卡,CUP
628250,6,0805303387,16,2,浙江稠州商业银行,公务卡,CUP
622973,6,0805311930,19,1,乌海银行股份有限公司,狮城借记卡,CUP
621070,6,0805326560,19,1,自贡市商业银行,锦程卡,CUP
622977,6,0805332740,19,1,龙江银行股份有限公司,万通卡,CUP
622978,6,0805342050,19,1,鄂尔多斯银行股份有限公司,天骄卡,CUP
628253,6,0805342050,16,2,鄂尔多斯银行,天骄公务卡,CUP
622979,6,0805354970,19,1,鹤壁银行,鹤卡,CUP
621035,6,0805365030,19,1,许昌市商业银行,连城卡,CUP
621200,6,0805374610,19,1,济宁银行股份有限公司,儒商卡,CUP
621038,6,0805392330,19,1,铁岭银行,龙凤卡,CUP
621086,6,0805406650,19,1,乐山市商业银行,大福卡,CUP
621296,6,0805417900,19,1,长安银行,长长卡,CUP
621448,6,0805417900,19,1,长安银行,借记IC卡,CUP
621044,6,0805417930,19,1,宝鸡商行,姜炎卡,CUP
622945,6,0805426900,16,1,重庆三峡银行,财富人生卡,CUP
621755,6,0805426900,16,1,重庆三峡银行,借记卡,CUP
622940,6,0805438720,19,1,石嘴山银行,麒麟借记卡,CUP
628355,6,0805438729,16,2,石嘴山银行,麒麟公务卡,CUP
621089,6,0805442320,19,1,盘锦市商业银行,鹤卡,CUP
621029,6,0805478820,19,1,昆仑银行股份有限公司,瑞卡,CUP
621766,6,0805478820,19,1,昆仑银行股份有限公司,金融IC卡,CUP
621071,6,0805484950,19,1,平顶山银行股份有限公司,佛泉卡,CUP
621074,6,0805492340,19,1,朝阳银行,鑫鑫通卡,CUP
623030,6,0805492341,19,1,朝阳银行,红山卡,CUP
621345,6,0805503320,18,1,宁波东海银行,绿叶卡,CUP
621090,6,0805516620,19,1,遂宁市商业银行,锦程卡,CUP
621091,6,0805521340,19,1,保定银行,直隶卡,CUP
621238,6,0805541310,19,1,邢台银行股份有限公司,金牛卡,CUP
621057,6,0805556840,19,1,凉山州商业银行,锦程卡,CUP
621075,6,0805565040,19,1,漯河商行,福卡,CUP
623037,6,0805565040,19,1,漯河商行,福源卡,CUP
621233,6,0805576750,19,1,达州市商业银行,锦程卡,CUP
621235,6,0805584980,18,1,新乡市商业银行,新卡,CUP
621223,6,0805591750,19,1,晋中市商业银行,九州方圆借记卡,CUP
621780,6,0805591750,19,1,晋中市商业银行,九州方圆卡,CUP
621221,6,0805605110,19,1,驻马店市商业银行,驿站卡,CUP
621239,6,0805611480,19,1,衡水市商业银行,金鼎卡,CUP
623068,6,0805611481,19,1,衡水市商业银行,借记IC卡,CUP
621271,6,0805625080,19,1,周口银行,如愿卡,CUP
621272,6,0805631650,16,1,阳泉市商业银行,金鼎卡,CUP
621738,6,0805631650,16,1,阳泉市商业银行,金鼎卡,CUP
621273,6,0805646710,19,1,宜宾市商业银行,锦程卡,CUP
621263,6,0805658880,18,1,库尔勒市商业银行,孔雀胡杨卡,CUP
621325,6,0805666770,19,1,雅安市商业银行,锦城卡,CUP
621337,6,0805675060,19,1,商丘商行,百汇卡,CUP
621327,6,0805684960,19,1,安阳银行,安鼎卡,CUP
621753,6,0805695150,19,1,信阳银行,信阳卡,CUP
621366,6,0805705500,19,1,华融湘江银行,华融卡,CUP
621388,6,0805705500,19,1,华融湘江银行,华融卡,CUP
621348,6,0805722280,19,1,营口沿海银行,祥云借记卡,CUP
621359,6,0805734220,18,1,景德镇商业银行,瓷都卡,CUP
621217,6,0805755200,18,1,湖北银行,金牛卡,CUP
622452,6,0814243000,19,1,江苏农信社,圆鼎卡(银联卡),CUP
622324,6,0814243000,19,1,江苏农信社,圆鼎卡(银联卡),CUP
621578,6,0814243000,19,1,江苏省农村信用社联合社,福农卡,CUP
623066,6,0814243001,19,1,江苏省农村信用社联合社,圆鼎借记IC卡,CUP
622470,6,0814255890,19,1,江门新会农村商业银行,信通卡(银联卡),CUP
622648,6,0814283054,16,2,吴江农商行,垂虹贷记卡,CUP
628248,6,0814283054,16,2,吴江农商行,银联标准公务卡,CUP
622488,6,0814283054,16,1,吴江农商行,垂虹卡(银联卡),CUP
622288,6,0814293300,16,2,浙江省农村信用社联合社,丰收贷记卡,CUP
622858,6,0814293300,19,1,浙江省农村信用社联合社,丰收卡(银联卡),CUP
621058,6,0814293300,19,1,浙江省农村信用社联合社,丰收小额贷款卡,CUP
621527,6,0814293300,19,1,浙江省农村信用社联合社,丰收福农卡,CUP
628280,6,0814293300,16,2,浙江省农村信用社联合社,银联标准公务卡,CUP
623091,6,0814293300,19,1,浙江省农村信用社联合社,借记IC卡,CUP
622855,6,0814303050,19,1,苏州银行股份有限公司,新苏卡(银联卡),CUP
621461,6,0814303050,19,1,苏州银行股份有限公司,新苏卡,CUP
622859,6,0814315850,19,1,珠海农村商业银行,信通卡(银联卡),CUP
622869,6,0814333051,19,1,太仓农村商业银行,郑和卡(银联卡),CUP
622882,6,0814341770,19,1,尧都区农村信用合作社联社,天河卡,CUP
622893,6,0814367000,19,1,贵州省农村信用社联合社,信合卡,CUP
621590,6,0814367000,19,1,贵州省农村信用社联合社,信合福农卡,CUP
622895,6,0814373020,16,1,无锡农村商业银行,金阿福,CUP
623125,6,0814373020,16,1,无锡农村商业银行,借记IC卡,CUP
622169,6,0814385500,19,1,湖南省农村信用社联合社,福祥借记卡,CUP
621519,6,0814385500,19,1,湖南省农村信用社联合社,福祥卡,CUP
621539,6,0814385500,19,1,湖南省农村信用社联合社,福祥卡,CUP
623090,6,0814385500,19,1,湖南省农村信用社联合社,福祥借记IC卡,CUP
622681,6,0814394200,19,1,江西农信联合社,百福卡,CUP
2708,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2709,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2710,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2711,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2712,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2713,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2714,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2715,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2716,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2717,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2718,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2719,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2720,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
60113089,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
62352501,8,0816043334,19,1,浙江永嘉恒升村镇银行,恒升卡,CUP
521481,6,0804203450,19,1,泰隆城市信用社1,借记IC卡,CUP
521482,6,0804223450,19,1,泰隆城市信用社2,借记IC卡,CUP
521483,6,0804363450,19,1,泰隆城市信用社3,借记IC卡,CUP
521484,6,0804593450,19,1,泰隆城市信用社4,借记IC卡,CUP
521485,6,0805063450,19,1,泰隆城市信用社5,借记IC卡,CUP
521486,6,0804613450,19,1,泰隆城市信用社6,借记IC卡,CUP
521487,6,0814223450,19,1,泰隆城市信用社7,借记IC卡,CUP
521488,6,0815353450,19,1,泰隆城市信用社8,借记IC卡,CUP
521489,6,0864133450,19,1,泰隆城市信用社9,借记IC卡,CUP
521410,6,0803323450,19,1,泰隆城市信用社10,借记IC卡,CUP
521411,6,0814203450,19,1,泰隆城市信用社11,借记IC卡,CUP
521412,6,0814493450,19,1,泰隆城市信用社12,借记IC卡,CUP
521413,6,0864583450,19,1,泰隆城市信用社13,借记IC卡,CUP
521414,6,0804283450,19,1,泰隆城市信用社14,借记IC卡,CUP
521415,6,0804273450,19,1,泰隆城市信用社15,借记IC卡,CUP
521416,6,0814293450,19,1,泰隆城市信用社16,借记IC卡,CUP
521417,6,0864733450,19,1,泰隆城市信用社17,借记IC卡,CUP
521418,6,0865703450,19,1,泰隆城市信用社18,借记IC卡,CUP
521419,6,0804743450,19,1,泰隆城市信用社19,借记IC卡,CUP
400552,6,0899999907,16,2,visa外卡,visa外卡,VIS
2221,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2222,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2223,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2224,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2225,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2226,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2227,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2228,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2229,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
223,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
224,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
225,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
226,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
227,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
228,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
229,3,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
23,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
24,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
25,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
26,2,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2700,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2701,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2702,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2703,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2704,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2705,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2706,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
2707,4,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
625003,6,0826630410,16,2,BC卡公司,中国通卡,UPI
621003,6,0826630410,16,1,BC卡公司,中国通卡,UPI
625011,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625012,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625020,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625023,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625025,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625027,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625031,6,0826630410,16,2,BC卡公司,中国通卡,UPI
621032,6,0826630410,16,1,BC卡公司,中国通卡,UPI
625039,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625078,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625079,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625103,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625106,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625006,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625112,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625120,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625123,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625125,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625127,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625131,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625032,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625139,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625178,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625179,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625220,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625320,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625111,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625132,6,0826630410,16,2,BC卡公司,中国通卡,UPI
625244,6,0826630410,16,2,BC卡公司,贷记卡,UPI
625243,6,0826630410,16,2,BC卡公司,贷记卡,UPI
621484,6,0826630410,16,1,BC卡公司,借记卡,UPI
621640,6,0826630410,16,1,BC卡公司,借记卡,UPI
621040,6,0826690643,16,1,莫斯科人民储蓄银行,cup-unioncard,UPI
621045,6,0826700860,16,1,丝绸之路银行,Classic/Gold,UPI
621264,6,0826780643,16,1,俄罗斯远东商业银行,借记卡,UPI
621234,6,0826790422,16,1,CSC,CSC借记卡,UPI
622145,6,0826930608,16,2,AlliedBank,贷记卡,UPI
625013,6,0826930608,16,2,AlliedBank,贷记卡,UPI
622130,6,0827090392,16,2,日本三菱信用卡公司,贷记卡,UPI
621257,6,0827130096,16,1,BaiduriBankBerhad,借记卡,UPI
621055,6,0827200704,16,1,越南西贡商业银行,借记卡,UPI
620009,6,0827200704,16,4,越南西贡商业银行,预付卡,UPI
625002,6,0827200704,16,2,越南西贡商业银行,贷记卡,UPI
625033,6,0827240608,16,2,菲律宾BDO,银联卡,UPI
625035,6,0827240608,16,2,菲律宾BDO,银联卡,UPI
625007,6,0827250608,16,2,菲律宾RCBC,贷记卡,UPI
620015,6,0827520702,16,4,新加坡星网电子付款私人有限公司,预付卡,UPI
620024,6,0827550031,16,4,RoyalBankOpenStockCompany,预付卡,UPI
625004,6,0827550031,16,2,RoyalBankOpenStockCompany,贷记卡,UPI
621344,6,0827550031,19,1,RoyalBankOpenStockCompany,借记卡,UPI
621349,6,0827650860,16,1,乌兹别克斯坦INFINBANK,借记卡,UPI
620108,6,0827670643,16,4,RussianStandardBank,预付卡,UPI
621354,6,0827710418,16,1,BCEL,借记卡,UPI
621274,6,0827860446,19,1,澳门BDA,汇业卡,UPI
621324,6,0827860446,19,1,澳门BDA,汇业卡,UPI
620532,6,0828020446,16,4,澳门通股份有限公司,双币闪付卡,UPI
620126,6,0828020446,19,4,澳门通股份有限公司,旅游卡,UPI
620537,6,0828020446,19,4,澳门通股份有限公司,旅游卡,UPI
625904,6,0828030410,16,2,韩国乐天,贷记卡,UPI
621645,6,0828040586,16,1,巴基斯坦FAYSALBANK,借记卡,UPI
625104,6,0828450643,16,2,俄罗斯ORIENTEXPRESSBANK,信用卡,UPI
621647,6,0828450643,16,1,俄罗斯ORIENTEXPRESSBANK,借记卡,UPI
621642,6,0828530496,16,1,MongoliaTradeDevelop.Bank,普卡/金卡,UPI
621654,6,0828550764,16,1,KrungThajBankPublicCo.Ltd,借记卡,UPI
625804,6,0828590410,16,2,韩国KB,贷记卡,UPI
625814,6,0828660410,16,2,韩国三星卡公司,三星卡,UPI
625817,6,0828660410,16,2,韩国三星卡公司,三星卡,UPI
620079,6,0828790784,16,1,CommercialBankofDubai,PrepaidCard,UPI
620091,6,0828790784,16,1,CommercialBankofDubai,PrepaidCard,UPI
620105,6,0828880840,16,4,TheBancorpBank,UnionPayTravelCard,UPI
622164,6,0828880840,16,4,TheBancorpBank,ChinaUnionPayTravelCard,UPI
621657,6,0828990586,16,1,巴基斯坦HabibBank,借记卡,UPI
623024,6,0829010410,16,1,新韩卡公司,借记卡,UPI
625840,6,0829010410,16,2,新韩卡公司,贷记卡,UPI
625841,6,0829010410,16,2,新韩卡公司,贷记卡,UPI
621694,6,0829120496,16,1,CapitalBankofMongolia,借记卡,UPI
620129,6,0829170480,16,1,TheMauritiusCommercialBank,预付卡,UPI
621301,6,0829230268,16,1,格鲁吉亚InvestBank,借记卡,UPI
622346,6,0847980344,16,2,中国银行香港有限公司,人民币信用卡金卡,UPI
622347,6,0847980344,16,2,中国银行香港有限公司,信用卡普通卡,UPI
622348,6,0847980344,16,1,中国银行香港有限公司,中银卡(人民币),UPI
622349,6,0847980344,16,2,南洋商业银行,人民币信用卡金卡,UPI
622350,6,0847980344,16,2,南洋商业银行,信用卡普通卡,UPI
622352,6,0847980344,16,2,集友银行,人民币信用卡金卡,UPI
622353,6,0847980344,16,2,集友银行,信用卡普通卡,UPI
622355,6,0847980344,16,1,集友银行,中银卡,UPI
621041,6,0847980344,19,1,中国银行(香港),银联港币借记卡,UPI
622351,6,0847980344,16,1,南洋商业银行,中银卡(人民币),UPI
620048,6,0848080000,16,4,中银通商务支付有限公司,预付卡,CUP
620515,6,0848080000,16,4,中银通商务支付有限公司,预付卡,CUP
920000,6,0848080000,16,4,中银通商务支付有限公司,预付卡,CUP
921000,6,0848080001,19,4,中银通支付,安徽合肥通卡,CUP
620038,6,0848100000,19,4,中银通商务支付有限公司,铁路卡,CUP
622812,6,0861000000,16,2,中国邮政储蓄银行信用卡中心,银联标准白金卡,CUP
622810,6,0861000000,16,2,中国邮政储蓄银行信用卡中心,银联标准贷记卡,CUP
622811,6,0861000000,16,2,中国邮政储蓄银行信用卡中心,银联标准贷记卡,CUP
628310,6,0861000000,16,2,中国邮政储蓄银行信用卡中心,银联标准公务卡,CUP
625919,6,0861000000,16,2,中国邮政储蓄银行信用卡中心,上海购物信用卡,CUP
376968,6,0863020000,15,2,中信银行信用卡中心,中信贷记卡银联卡,CUP
376969,6,0863020000,15,2,中信银行信用卡中心,中信贷记卡银联卡,CUP
400360,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
403391,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
403392,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
376966,6,0863020000,15,2,中信银行信用卡中心,中信贷记卡银联卡,CUP
404158,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
404159,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
404171,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
404172,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
404173,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
404174,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
404157,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
433667,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
433668,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
433669,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
514906,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
403393,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
520108,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
433666,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
558916,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
622678,6,0863020000,16,2,中信银行信用卡中心,中信银联标准贷记卡,CUP
622679,6,0863020000,16,2,中信银行信用卡中心,中信银联标准贷记卡,CUP
622680,6,0863020000,16,2,中信银行信用卡中心,中信银联标准贷记卡,CUP
622688,6,0863020000,16,2,中信银行信用卡中心,中信银联标准贷记卡,CUP
622689,6,0863020000,16,2,中信银行信用卡中心,中信银联标准贷记卡,CUP
628206,6,0863020000,16,2,中信银行信用卡中心,中信银联公务卡,CUP
556617,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
628209,6,0863020000,16,2,中信银行信用卡中心,中信银联公务卡,CUP
518212,6,0863020000,16,2,中信银行信用卡中心,中信贷记卡,CUP
628208,6,0863020000,16,2,中信银行信用卡中心,中信银联公务卡,CUP
356390,6,0863020000,16,2,中信银行信用卡中心,中信JCB美元卡,CUP
356391,6,0863020000,16,2,中信银行信用卡中心,中信JCB美元卡,CUP
356392,6,0863020000,16,2,中信银行信用卡中心,中信JCB美元卡,CUP
622918,6,0863020000,16,2,中信银行信用卡中心,中信银联IC卡金卡,CUP
622919,6,0863020000,16,2,中信银行信用卡中心,中信银联IC卡白金卡,CUP
622916,6,0863020000,16,2,中信银行信用卡中心,中信银联IC卡普卡,CUP
622657,6,0863030000,16,2,光大银行,存贷合一白金卡,CUP
622685,6,0863030000,16,2,光大银行,存贷合一卡普卡,CUP
622659,6,0863030000,16,2,光大银行,理财信用卡,CUP
622687,6,0863030000,16,2,中国光大银行,存贷合一钻石卡,CUP
625978,6,0863030000,16,2,中国光大银行,存贷合一IC卡,CUP
625980,6,0863030000,16,2,中国光大银行,存贷合一IC卡,CUP
625981,6,0863030000,16,2,中国光大银行,存贷合一IC卡,CUP
625979,6,0863030000,16,2,中国光大银行,存贷合一IC卡,CUP
356839,6,0863030000,16,2,中国光大银行,阳光商旅信用卡,CUP
356840,6,0863030000,16,2,中国光大银行,阳光商旅信用卡,CUP
406252,6,0863030000,16,2,中国光大银行,阳光信用卡(银联,CUP
406254,6,0863030000,16,2,中国光大银行,阳光信用卡(银联,CUP
425862,6,0863030000,16,2,中国光大银行,阳光商旅信用卡,CUP
481699,6,0863030000,16,2,中国光大银行,阳光白金信用卡,CUP
524090,6,0863030000,16,2,中国光大银行,安邦俱乐部信用卡,CUP
543159,6,0863030000,16,2,中国光大银行,足球锦标赛纪念卡,CUP
622161,6,0863030000,16,2,中国光大银行,光大银行联名公务卡,CUP
622570,6,0863030000,16,2,中国光大银行,积分卡,CUP
622650,6,0863030000,16,2,中国光大银行,炎黄卡普卡,CUP
622655,6,0863030000,16,2,中国光大银行,炎黄卡白金卡,CUP
622658,6,0863030000,16,2,中国光大银行,炎黄卡金卡,CUP
625975,6,0863030000,16,2,中国光大银行,贷记IC卡,CUP
625977,6,0863030000,16,2,中国光大银行,贷记IC卡,CUP
628201,6,0863030000,16,2,中国光大银行,银联公务卡,CUP
628202,6,0863030000,16,2,中国光大银行,银联公务卡,CUP
625976,6,0863030000,16,2,中国光大银行,贷记IC卡,CUP
625339,6,0863030000,16,2,中国光大银行,银联贷记IC旅游卡,CUP
523959,6,0863040000,16,2,华夏银行,华夏万事达信用卡,CUP
